address,price,list_fee,sold_date,sqm,rooms,elevator,patio,new_production,balcony,gardet,kungsholmen,norrmalm,ostermalm,sodermalm,vasastan,latitude,longitude,distance_to_central_station
Götgatan 98,6100000,3384.0,2022-10-15,79.0,3.0,1,0,0,1,0,0,0,0,1,0,59.30903060000001,18.0755626,3.0 km
Västmannagatan 87A,6050000,2664.0,2022-10-15,53.0,3.0,1,0,0,0,0,0,0,0,0,1,59.34522399999999,18.0437583,1.8 km
Birger Jarlsgatan 65B,6500000,2135.0,2022-10-15,67.0,2.0,1,0,0,1,0,0,0,1,0,0,59.3431571,18.0628537,1.7 km
Grindsgatan 52,6750000,3953.0,2022-10-15,83.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3090529,18.0671263,3.0 km
Dalagatan 86E,4350000,2236.0,2022-10-15,38.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3464409,18.0419166,2.0 km
Bastugatan 19,8100000,3210.0,2022-10-15,66.0,2.5,1,0,0,1,0,0,0,0,1,0,59.32020980000001,18.0620998,1.9 km
Luntmakargatan 74,6250000,3300.0,2022-10-15,55.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3421555,18.0591358,1.5 km
Bondegatan 13,3500000,1892.0,2022-10-14,29.0,1.5,1,0,0,1,0,0,0,0,1,0,59.31306170000001,18.07899,2.9 km
Bondegatan 50,4850000,1993.0,2022-10-14,51.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3133882,18.0840208,3.0 km
Lorensbergsgatan 1A,2900000,1545.0,2022-10-14,31.0,1.0,1,1,0,0,0,0,0,0,1,0,59.3193898,18.0347021,3.4 km
Surbrunnsgatan 9,3200000,1653.0,2022-10-14,32.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3468546,18.0636761,2.2 km
Birger Jarlsgatan 104H,5050000,2822.0,2022-10-14,44.0,2.0,0,0,0,1,0,0,0,0,0,1,59.3474738,18.0628215,2.5 km
Wennerbergsgatan 2,3250000,3023.0,2022-10-14,42.0,2.0,1,0,0,1,0,1,0,0,0,0,59.32817319999999,18.0128544,3.2 km
Bastugatan 19,4495000,2555.0,2022-10-14,56.0,2.0,1,1,0,0,0,0,0,0,1,0,59.32020980000001,18.0620998,1.9 km
Sigtunagatan 11,3970000,2069.0,2022-10-14,40.0,2.0,0,0,0,0,0,0,0,0,0,1,59.34171120000001,18.0410966,1.7 km
Birkagatan 1,11000000,639.0,2022-10-14,81.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3395091,18.0320439,2.0 km
Gyllenborgsgatan 12,5880000,3751.0,2022-10-14,72.5,3.0,0,0,0,0,0,1,0,0,0,0,59.3326858,18.016329,2.8 km
Tavastgatan 14,4855000,2385.0,2022-10-14,47.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3199497,18.0623843,1.9 km
Helgagatan 36N,8550000,5062.0,2022-10-14,93.0,3.5,0,0,0,0,0,0,0,0,1,0,59.3089455,18.0693502,3.2 km
Pontonjärgatan 18,2800000,1570.0,2022-10-14,26.0,1.0,1,0,0,0,0,1,0,0,0,0,59.32887179999999,18.0351569,1.8 km
Kungsholms Strand 121,9550000,4947.0,2022-10-14,111.0,4.0,1,0,0,1,0,1,0,0,0,0,59.33641290000001,18.0362026,1.7 km
Wollmar Yxkullsgatan 48A,2435000,1377.0,2022-10-14,21.0,1.0,1,0,0,0,0,0,0,0,1,0,59.31578649999999,18.0537068,2.7 km
Bondegatan 7,7600000,3575.0,2022-10-14,85.0,3.0,1,1,0,0,0,0,0,0,1,0,59.31292879999999,18.077501,2.8 km
Västmannagatan 13,7000000,3310.0,2022-10-14,61.0,2.0,1,0,0,0,0,0,0,0,0,1,59.33700409999999,18.0519866,0.7 km
Färgargårdstorget 20,6495000,4354.0,2022-10-14,94.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3075322,18.092369,3.9 km
Bastugatan 27,4350000,2195.0,2022-10-14,47.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3200314,18.0608404,1.9 km
Pilgatan 3,17300000,7030.0,2022-10-14,153.0,5.5,1,0,0,0,0,1,0,0,0,0,59.32771149999999,18.0381865,1.6 km
Döbelnsgatan 18,8400000,4524.0,2022-10-14,69.5,3.0,1,0,0,0,0,0,0,0,0,1,59.3410574,18.0618625,1.4 km
Västmannagatan 39,7250000,3317.0,2022-10-14,78.0,3.0,1,1,0,0,0,0,0,0,0,1,59.3402705,18.0488686,1.2 km
Grevgatan 23B,6895000,2288.0,2022-10-14,48.0,2.0,0,0,0,1,0,0,0,1,0,0,59.3341408,18.0843286,1.8 km
Sibyllegatan 29,6200000,2475.0,2022-10-14,53.0,2.0,1,0,0,0,0,0,0,1,0,0,59.33640279999999,18.0798857,1.6 km
Kammakargatan 18,2250000,2150.0,2022-10-14,22.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3392826,18.0623133,1.2 km
Västmannagatan 85C,4750000,2247.0,2022-10-14,40.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3449881,18.04366,1.8 km
Lindvallsgatan 2,4625000,3404.0,2022-10-14,61.0,2.5,1,0,0,0,0,0,0,0,1,0,59.3168537,18.0298143,3.8 km
Frejgatan 56,7000000,2283.0,2022-10-14,67.3,2.0,1,0,0,1,0,0,0,0,0,1,59.3437565,18.0423608,1.8 km
Sankt Eriksgatan 64,11000000,2288.0,2022-10-14,123.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3380415,18.0356663,1.9 km
Tavastgatan 28,2975000,1561.0,2022-10-14,25.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3196214,18.0596416,2.0 km
Kristinebergs slottsväg 1,6650000,4315.0,2022-10-14,84.0,4.0,1,1,0,0,0,1,0,0,0,0,59.3321157,18.0084459,3.2 km
Heleneborgsgatan 10A,11900000,6167.0,2022-10-14,109.7,4.5,1,0,0,1,0,0,0,0,1,0,59.319956,18.0418825,3.0 km
Karlsviksgatan 2,4325000,2338.0,2022-10-14,47.0,1.5,1,0,0,0,0,1,0,0,0,0,59.329241,18.0279886,2.3 km
Ringvägen 11A,7725000,2928.0,2022-10-14,92.0,4.0,1,0,0,1,0,0,0,0,1,0,59.31846110000001,18.0506855,2.6 km
Wallingatan 14,3620000,1161.0,2022-10-14,35.0,2.0,0,0,0,0,0,0,1,0,0,0,59.3370411,18.056872,0.7 km
Kommendörsgatan 33A,2600000,1119.0,2022-10-13,20.0,1.0,1,0,0,0,0,0,0,1,0,0,59.3374302,18.0862975,2.1 km
Vanadisvägen 24,4300000,938.0,2022-10-13,39.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3464863,18.0451653,1.8 km
Storgatan 32,3100000,1717.0,2022-10-13,26.0,2.0,1,0,0,0,0,0,0,1,0,0,59.33413890000001,18.0875647,2.0 km
Östgötagatan 48A,6350000,2945.0,2022-10-13,76.0,3.0,1,1,0,0,0,0,0,0,1,0,59.31047640000001,18.0782429,3.0 km
Hornsgatan 94,5750000,2412.0,2022-10-13,53.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3177944,18.0523814,2.5 km
Birkagatan 16B,8900000,3998.0,2022-10-13,87.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34045829999999,18.0351364,1.9 km
Bondegatan 74 D,4400000,2875.0,2022-10-13,49.0,2.0,0,1,0,0,0,0,0,0,1,0,59.3136337,18.089146,3.2 km
Bysistorget 4,6100000,1736.0,2022-10-13,70.0,2.0,1,0,0,1,0,0,0,0,1,0,59.31845999999999,18.0562379,2.2 km
Arbetargatan 34,3300000,2017.0,2022-10-13,40.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3356252,18.0291576,2.0 km
Rosenlundsgatan 20,7000000,2993.0,2022-10-13,69.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3168121,18.0553918,2.5 km
Upplandsgatan 48,14700000,4703.0,2022-10-13,115.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3419659,18.0495396,1.3 km
Borgargatan 2,10800000,4314.0,2022-10-13,102.0,4.0,1,0,0,0,0,0,0,0,1,0,59.3178871,18.0341122,3.5 km
Torsgatan 68,2900000,1160.0,2022-10-13,26.0,1.0,1,0,0,0,0,0,0,0,0,1,59.34444329999999,18.0353185,2.1 km
Ringvägen 83,5710000,2959.0,2022-10-13,61.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3086043,18.0654154,3.2 km
Tavastgatan 22,3675000,1792.0,2022-10-13,38.5,2.0,1,0,0,0,0,0,0,0,1,0,59.31983709999999,18.0607363,1.9 km
Allhelgonagatan 7,4600000,2568.0,2022-10-13,58.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3097864,18.0732475,3.0 km
Tomtebogatan 33A,6900000,2694.0,2022-10-13,65.0,2.0,0,0,0,1,0,0,0,0,0,1,59.34140749999999,18.0296177,2.2 km
Gävlegatan 32,5000000,2600.0,2022-10-13,52.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3472216,18.0336995,2.5 km
Kungsholms Hamnplan 5 A,13825000,4495.0,2022-10-13,115.0,4.0,1,0,0,1,0,1,0,0,0,0,59.3276118,18.0455539,1.1 km
Åsögatan 190,2700000,1393.0,2022-10-13,27.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3144764,18.0908473,3.2 km
Brännerigatan 1,5680000,2656.0,2022-10-13,63.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3109336,18.0802495,3.0 km
Rörstrandsgatan 3,10450000,2516.0,2022-10-13,102.0,3.0,1,0,0,1,0,0,0,0,0,1,59.33954009999999,18.0354608,1.7 km
Hälsingegatan 51,5200000,2175.0,2022-10-13,52.0,1.5,1,0,0,1,0,0,0,0,0,1,59.34776489999999,18.0371689,2.4 km
Bergsgatan 34,8405000,5037.0,2022-10-13,80.0,3.0,1,0,0,1,0,1,0,0,0,0,59.32986239999999,18.0446103,1.1 km
Grevgatan 14,18900000,3000.0,2022-10-13,120.0,3.0,0,0,0,1,0,0,0,1,0,0,59.3330553,18.0842086,1.7 km
Folkungagatan 130,3410000,1732.0,2022-10-13,37.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3154576,18.0875192,2.9 km
Hälsingegatan 31,3050000,1200.0,2022-10-13,25.5,1.0,0,0,0,0,0,0,0,0,0,1,59.34419029999999,18.0406877,1.9 km
Fyrverkarbacken 42,2600000,498.0,2022-10-13,18.4,1.0,1,0,0,0,0,1,0,0,0,0,59.32596110000001,18.0192463,3.1 km
Krukmakargatan 33B 5tr,7900000,2756.0,2022-10-13,77.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3168665,18.0532079,2.6 km
Stagneliusvägen 32,3750000,2796.0,2022-10-13,46.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3284786,18.0082365,3.5 km
Malmgårdsvägen 28,3750000,2115.0,2022-10-13,39.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3089708,18.0902962,3.6 km
Rörstrandsgatan 15,4850000,2181.0,2022-10-13,40.0,1.0,1,0,0,1,0,0,0,0,0,1,59.3399788,18.0325965,1.9 km
Hagagatan 50,9250000,5578.0,2022-10-13,89.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3485106,18.0490046,2.2 km
Lorensbergsgatan 5 B,3875000,1976.0,2022-10-12,42.5,2.0,1,0,0,0,0,0,0,0,1,0,59.3192653,18.0334597,3.5 km
Fatburs Kvarngata 2,2995000,2213.0,2022-10-12,42.0,1.0,1,0,0,1,0,0,0,0,1,0,59.312541,18.0582899,2.9 km
Upplandsgatan 75,8375000,1766.0,2022-10-12,62.0,2.5,1,0,0,1,0,0,0,0,0,1,59.34495829999999,18.0459339,1.7 km
Warfvinges väg 18,7600000,4981.0,2022-10-12,88.0,4.0,1,0,0,0,0,1,0,0,0,0,59.33670859999999,18.0141203,3.0 km
Kocksgatan 52,2600000,1065.0,2022-10-12,25.0,1.0,1,1,0,0,0,0,0,0,1,0,59.3146696,18.0834502,2.8 km
Dalagatan 108,8700000,4028.0,2022-10-12,87.0,4.0,1,0,1,1,0,0,0,0,0,1,59.34897549999999,18.0386494,2.4 km
Maria bangata 2B,4000000,1950.0,2022-10-12,36.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3142974,18.0552172,2.8 km
Robert Almströmsgatan 3 - Högst upp i huset!,3100000,1698.0,2022-10-12,27.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3388699,18.033153,1.9 km
Ringvägen 131B,3160000,1491.0,2022-10-12,33.0,1.0,0,0,0,1,0,0,0,0,1,0,59.3084959,18.0787233,3.3 km
Östgötagatan 85,14200000,6295.0,2022-10-12,146.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3087758,18.0795707,3.2 km
Kungsklippan 11,2900000,2685.0,2022-10-12,31.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3305208,18.0469889,0.9 km
Atlasgatan 12,3300000,1279.0,2022-10-12,29.0,1.0,0,0,0,0,0,0,0,0,0,1,59.3385253,18.0380069,1.5 km
Krukmakargatan 33A,7500000,2668.0,2022-10-12,77.0,4.0,1,0,0,1,0,0,0,0,1,0,59.31691499999999,18.0536024,2.6 km
Ingemarsgatan 3B,7400000,3232.0,2022-10-12,69.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3493741,18.0580004,2.5 km
Flintbacken 6,5500000,3712.0,2022-10-12,80.5,3.0,1,0,0,1,0,0,0,0,1,0,59.31039289999999,18.0506243,3.6 km
Nina Einhorns gata 10,4700000,3230.0,2022-10-12,54.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3478256,18.0352029,2.6 km
Folkungagatan 128,3450000,1709.0,2022-10-12,37.0,1.0,1,0,0,0,0,0,0,0,1,0,59.31545629999999,18.087431,2.9 km
Åsögatan 168,5800000,3963.0,2022-10-12,70.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31424740000001,18.0852571,2.9 km
Hornsgatan 60,5400000,1652.0,2022-10-12,57.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3188764,18.0611317,2.0 km
Rådmansgatan 70B,6900000,3910.0,2022-10-12,66.0,2.5,1,0,0,0,0,0,0,0,0,1,59.3392539,18.05398,1.0 km
Rörstrandsgatan 38A,4400000,1750.0,2022-10-12,36.0,2.0,0,0,0,1,0,0,0,0,0,1,59.3412834,18.0287882,2.2 km
Sibyllegatan 40,7600000,2368.0,2022-10-12,58.0,2.0,1,0,0,0,0,0,0,1,0,0,59.34011570000001,18.0834969,2.0 km
Johannesgatan 8,5650000,2462.0,2022-10-12,50.0,2.0,1,0,0,1,0,0,1,0,0,0,59.3377899,18.066283,1.1 km
Roslagsgatan 17,12500000,2321.0,2022-10-12,124.0,5.0,1,0,0,1,0,0,0,0,0,1,59.34673369999999,18.0593185,2.2 km
Kammakargatan 64B,3125000,1847.0,2022-10-12,30.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3368962,18.0531644,0.7 km
Tideliusgatan 71,7200000,4134.0,2022-10-12,90.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3094091,18.0647444,3.1 km
Alsnögatan 26,2595000,2956.0,2022-10-12,34.5,1.5,1,0,0,1,0,0,0,0,1,0,59.311915,18.1004341,3.9 km
Dalagatan 8,3210000,1513.0,2022-10-12,29.0,1.0,1,0,0,0,0,0,0,0,0,1,59.33673950000001,18.0508455,0.8 km
Grevgatan 52,15900000,3950.0,2022-10-12,108.0,3.0,1,0,0,1,0,0,0,1,0,0,59.33652559999999,18.0868844,2.1 km
Dalagatan 62,5500000,3578.0,2022-10-12,62.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34339569999999,18.0442787,1.6 km
Wollmar Yxkullsgatan 3A,5250000,3253.0,2022-10-12,46.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3167194,18.0646834,2.1 km
Dalagatan 8,4895000,2661.0,2022-10-12,51.0,2.0,1,0,0,1,0,0,0,0,0,1,59.33673950000001,18.0508455,0.8 km
Heleneborgsgatan 26,8400000,2656.0,2022-10-12,73.0,2.5,1,0,0,1,0,0,0,0,1,0,59.31942789999999,18.0379104,3.2 km
Svarvargatan 14,5750000,2300.0,2022-10-12,61.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3372424,18.0284198,2.2 km
Högalidsgatan 33,2720000,1830.0,2022-10-12,24.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3182015,18.0287581,3.8 km
Sibyllegatan 40 - mot gård,5250000,2118.0,2022-10-11,51.0,2.0,1,0,0,0,0,0,0,1,0,0,59.34011570000001,18.0834969,2.0 km
Södermannagatan 76,3600000,2746.0,2022-10-11,51.0,2.0,1,0,0,0,0,0,0,0,1,0,59.30743340000001,18.0833215,3.5 km
Pålsundsgatan 1B,8700000,3663.0,2022-10-11,90.0,3.5,1,0,0,1,0,0,0,0,1,0,59.31918449999999,18.0352849,3.4 km
Katarina Bangata 61,3130000,1946.0,2022-10-11,34.0,1.0,1,0,0,0,0,0,0,0,1,0,59.30931349999999,18.0876234,3.5 km
Falugatan 9,8100000,3970.0,2022-10-11,76.0,3.5,0,0,0,0,0,0,0,0,0,1,59.3434168,18.0369705,2.2 km
Floragatan 10,14995000,2103.0,2022-10-11,106.0,4.0,1,0,0,0,0,0,0,1,0,0,59.34253049999999,18.0760153,1.9 km
Ljusterögatan 5,3275000,2356.0,2022-10-11,37.0,1.5,1,0,0,0,0,0,0,0,1,0,59.308796,18.0900971,3.6 km
Parkgatan 18,6000000,2145.0,2022-10-11,62.0,2.0,1,0,0,0,0,1,0,0,0,0,59.33352319999999,18.0345679,1.6 km
Roslagsgatan 58,6200000,3502.0,2022-10-11,65.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3504156,18.0563386,2.6 km
Ola Hanssonsgatan 1,2620000,1830.0,2022-10-11,29.0,1.5,0,0,0,0,0,1,0,0,0,0,59.33354139999999,18.0001354,3.7 km
Alströmergatan 32 H,4500000,2643.0,2022-10-11,46.0,2.0,0,0,0,1,0,1,0,0,0,0,59.3375001,18.0262944,2.3 km
Linnégatan 16,7870000,3233.0,2022-10-11,68.0,2.0,1,0,0,1,0,0,0,1,0,0,59.3376469,18.0777406,1.5 km
Katarina Bangata 61,2200000,1339.0,2022-10-11,22.0,1.0,1,0,0,0,0,0,0,0,1,0,59.30931349999999,18.0876234,3.5 km
Långholmsgatan 11B - Gårdshus,2630000,1647.0,2022-10-11,25.0,1.0,0,1,0,0,0,0,0,0,1,0,59.3172203,18.0333379,3.6 km
Floragatan 7,3360000,912.0,2022-10-11,24.0,1.0,1,0,0,1,0,0,0,1,0,0,59.3420725,18.0746928,1.8 km
Nybrogatan 56,8200000,3342.0,2022-10-11,68.0,3.0,1,0,0,0,0,0,0,1,0,0,59.34008739999999,18.081754,1.9 km
Emmy rappes gata 3,4250000,2381.0,2022-10-11,40.4,2.0,1,0,0,0,0,0,0,0,0,1,59.34836519999999,18.0332389,2.7 km
Linnégatan 42,6750000,2590.0,2022-10-11,56.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3366202,18.082667,1.8 km
Kungsbro strand 19 våning 6 / 7,4850000,4055.0,2022-10-11,51.5,2.0,1,0,0,1,0,1,0,0,0,0,59.3304299,18.0507425,0.7 km
Birger Jarlsgatan 114,4760000,2057.0,2022-10-11,47.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3484407,18.0602552,2.4 km
Blekholmsterrassen 5,8300000,6835.0,2022-10-11,98.5,4.0,1,0,0,1,0,0,0,0,0,1,59.33062380000001,18.0524576,0.6 km
Odengatan 31C,6300000,585.0,2022-10-11,60.5,2.0,1,0,0,1,0,0,0,0,0,1,59.3450593,18.0607398,2.0 km
Tomtebogatan 21,4600000,1743.0,2022-10-11,43.0,1.5,1,0,0,1,0,0,0,0,0,1,59.34130390000001,18.032213,2.1 km
Bergsunds strand 34,3800000,2114.0,2022-10-11,44.0,2.0,1,0,0,0,0,0,0,0,1,0,59.315492,18.0312287,3.8 km
Anders Reimers väg 11,3500000,2488.0,2022-10-11,40.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3194375,18.023402,4.1 km
Rosenlundsgatan 18,3900000,2379.0,2022-10-11,43.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31701829999999,18.0553986,2.5 km
Grevgatan 19,3650000,1047.0,2022-10-11,24.0,1.0,1,0,0,1,0,0,0,1,0,0,59.333764,18.0842932,1.8 km
Maria Skolgata 77 B,4675000,3057.0,2022-10-11,50.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3150201,18.0556499,2.7 km
Alströmergatan 32 uppg A,4125000,2356.0,2022-10-10,39.0,1.5,1,1,0,1,0,1,0,0,0,0,59.336758,18.0259546,2.3 km
Karlbergsvägen 87A,3200000,1768.0,2022-10-10,33.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3430608,18.0276505,2.4 km
Jungfrugatan 11,5100000,1422.0,2022-10-10,47.0,2.5,1,0,0,1,0,0,0,1,0,0,59.3371904,18.0819723,1.8 km
Hagaesplanaden 76,3280000,2134.0,2022-10-10,35.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3485075,18.0371781,2.5 km
Engelbrektsgatan 17,32500000,6975.0,2022-10-10,206.0,6.0,0,0,0,0,0,0,0,1,0,0,59.3397272,18.0696839,1.4 km
Luntmakargatan 75,6800000,3065.0,2022-10-10,66.0,2.0,0,0,0,0,0,0,0,0,0,1,59.34156259999999,18.059351,1.5 km
Kocksgatan 20A,8600000,3954.0,2022-10-10,87.0,3.0,0,0,0,1,0,0,0,0,1,0,59.313777,18.0776639,2.7 km
Levertinsgatan 1,2820000,2539.0,2022-10-10,35.0,1.0,1,0,0,0,0,1,0,0,0,0,59.333862,17.9986813,3.8 km
Scheelegatan 4,5210000,1112.0,2022-10-10,46.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3293601,18.0435713,1.2 km
Sankt eriksgatan 39,2800000,790.0,2022-10-10,27.0,1.0,1,1,0,0,0,1,0,0,0,0,59.3338699,18.0316953,1.8 km
Upplandsgatan 32,7775000,4458.0,2022-10-10,85.5,3.5,1,0,0,0,0,0,0,0,0,1,59.3404071,18.0511433,1.1 km
Ringvägen 87,4050000,2495.0,2022-10-09,51.5,2.0,1,1,0,0,0,0,0,0,1,0,59.30840999999999,18.0662325,3.2 km
Sankt Eriksgatan 84,9000000,2680.0,2022-10-09,83.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3404298,18.0374821,1.8 km
Emmy rappes gata 2,3500000,2032.0,2022-10-09,33.0,1.5,1,0,0,0,0,0,0,0,0,1,59.3483394,18.0336097,2.7 km
Inedalsgatan 9B,6150000,2338.0,2022-10-09,65.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3347026,18.0350316,1.7 km
Sibyllegatan 83,4950000,1257.0,2022-10-09,37.0,2.0,0,0,0,0,0,0,0,1,0,0,59.3417681,18.0845043,2.2 km
Möregatan 7,2795000,2317.0,2022-10-08,28.0,1.5,1,0,0,1,0,0,0,0,1,0,59.3118079,18.070375,2.7 km
Fridhemsgatan 14A,5500000,3011.0,2022-10-08,52.0,2.0,1,0,0,0,0,1,0,0,0,0,59.33094149999999,18.0278413,2.2 km
Hagaesplanaden 76,3750000,2234.0,2022-10-08,35.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3485075,18.0371781,2.5 km
Västmannagatan 39,6800000,2524.0,2022-10-08,58.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3402705,18.0488686,1.2 km
Östermalmsgatan 65A,8850000,3417.0,2022-10-08,82.0,4.0,1,1,0,0,0,0,0,1,0,0,59.3414284,18.0806855,1.9 km
Gästrikegatan 8,10650000,4966.0,2022-10-08,85.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3410905,18.0402333,1.7 km
Sankt Eriksgatan 14,8200000,3463.0,2022-10-08,83.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3303083,18.0302624,2.0 km
Upplandsgatan 87,7300000,2507.0,2022-10-08,67.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34593390000001,18.0450514,1.8 km
Jaktvarvsplan 3,3550000,2145.0,2022-10-08,37.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3292133,18.0349974,1.8 km
Heleneborgsgatan 7A,7400000,3009.0,2022-10-07,68.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31916379999999,18.0381538,3.2 km
Folkskolegatan 20,6670000,4535.0,2022-10-07,68.0,3.0,1,0,0,0,0,0,0,0,1,0,59.31630930000001,18.0304503,3.8 km
Hornsgatan 146 B,6995000,4006.0,2022-10-07,94.1,4.0,1,0,0,1,0,0,0,0,1,0,59.3161034,18.0393502,3.3 km
Fatburs Brunnsgata 32,4950000,3328.0,2022-10-07,65.0,2.0,1,0,0,1,0,0,0,0,1,0,59.31356539999999,18.0668241,2.4 km
Borgargatan 2,12250000,4819.0,2022-10-07,111.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3178871,18.0341122,3.5 km
Ulriksborgsgatan 16,4630000,3002.0,2022-10-07,64.5,2.0,1,0,0,1,0,1,0,0,0,0,59.333996,18.0177933,3.0 km
Vitalisvägen 7,3150000,2201.0,2022-10-07,40.0,2.0,0,0,0,0,0,1,0,0,0,0,59.33027909999999,18.0060296,3.5 km
Vickergatan 11,3400000,2296.0,2022-10-07,40.5,2.0,0,0,0,0,0,0,0,0,1,0,59.3072362,18.0658148,3.3 km
Bastugatan 21,5850000,3014.0,2022-10-07,54.0,1.5,1,0,0,1,0,0,0,0,1,0,59.32012169999999,18.0616718,1.9 km
Frejgatan 47,3275000,675.0,2022-10-07,27.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3464261,18.0538207,2.0 km
Högbergsgatan 42B,8900000,8322.0,2022-10-07,135.0,6.0,1,0,0,1,0,0,0,0,1,0,59.31647390000001,18.0705385,2.1 km
Götgatan 101,5440000,2554.0,2022-10-07,65.0,2.0,1,0,0,1,0,0,0,0,1,0,59.30731340000001,18.0772245,3.2 km
Nackagatan 20,5500000,5055.0,2022-10-07,66.5,3.0,1,0,0,1,0,0,0,0,1,0,59.31039289999999,18.099474,4.0 km
Ringvägen 162,3000000,1983.0,2022-10-07,38.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3101405,18.0876945,3.4 km
Völundsgatan 9,4000000,2565.0,2022-10-07,36.0,1.0,1,0,0,1,0,0,0,0,0,1,59.3386519,18.0384228,1.5 km
Birkagatan 4,5725000,3179.0,2022-10-07,63.8,2.0,0,0,0,0,0,0,0,0,0,1,59.33922059999999,18.0324878,1.9 km
Roslagsgatan 23,6400000,2692.0,2022-10-07,60.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3472791,18.0587577,2.2 km
Flintbacken 2,2550000,1498.0,2022-10-07,29.5,1.0,1,0,0,0,0,0,0,0,1,0,59.3106873,18.0501817,3.6 km
Kungsholms strand 121,4330000,2345.0,2022-10-07,49.0,2.0,1,0,0,0,0,1,0,0,0,0,59.33641290000001,18.0362026,1.7 km
Sven Rinmans Gata 3,9600000,5083.0,2022-10-07,97.0,4.0,1,0,0,0,0,1,0,0,0,0,59.328999,18.0298202,2.2 km
Gumshornsgatan 9,4900000,2265.0,2022-10-07,44.0,1.5,1,0,0,0,0,0,0,1,0,0,59.33637839999999,18.0895812,2.2 km
Baltzar von Platens gata 3,5995000,2467.0,2022-10-07,57.0,3.0,1,0,0,0,0,1,0,0,0,0,59.3287467,18.0311229,2.1 km
Alströmergatan 32H,4050000,2642.0,2022-10-07,45.0,2.0,0,0,0,0,0,1,0,0,0,0,59.3375001,18.0262944,2.3 km
Fridhemsgatan 13,6295000,3269.0,2022-10-07,68.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33128370000001,18.027318,2.2 km
Frödingsvägen 2,4500000,2518.0,2022-10-07,53.0,3.0,0,0,0,0,0,1,0,0,0,0,59.3312416,18.0031206,3.6 km
